marketTicker,lockinBucket,cltvBucket,walaBucket,monthBucket,bal,incentive,cltv,FICO,waoltv,wala,cpr,smm,smmFactor1,constTurnOverSMM,smmFactor2,smm.model.wala,smm.flatten.wala,smmFactor3,smm.model.lockin,smmFactor4,smmFactor4,seasonalitySMMFunction,smmFactor1,constTurnOverSMM,smmFactor2,seasoningSMMFunction,smmFactor3,incentiveSMMFunction,percent diff,diff
FNCL,1-225,2-CLTV 70-80,I-age-45,Nov,498415.9,-325.5,79.7,665,97,42,0.033364,-0.003263391,-0.003586144,0.004636779,-0.773412775,1.784739159,1.368957638,-0.564964725,-0.095284472,5.929242319,5.288081088,0.91,-0.003619617,0.00463227,-0.78139158,1.370246782,-0.570256096,-0.107838001,12%,0.641161231
FNCL,1-225,2-CLTV 70-80,J-age-50,Nov,294122.19,-325.5,74.1,642,97,45,0,-0.002973511,-0.003267595,0.004636779,-0.70471223,1.858112368,1.368957638,-0.514780159,-0.095284472,5.402560845,4.811047145,0.91,-0.003293094,0.00463227,-0.710902815,1.370246782,-0.518813709,-0.107838001,12%,0.591513701
FNCL,1-225,2-CLTV 70-80,I-age-45,Oct,794196.79,-325.5,75.6,656.46,97,42.1,0.023115,-0.002778339,-0.002778339,0.004636779,-0.599195769,1.787184932,1.368957638,-0.437702199,-0.095284472,4.593636186,4.093300593,1,-0.002801806,0.00463227,-0.604845229,1.370246782,-0.441413355,-0.107838001,12%,0.500335592
FNCL,1-225,4-CLTV 90-100,G-age-35,Nov,552727.86,-325.5,92.5,760,97,34,0.003647,-0.001898391,-0.002086144,0.004636779,-0.449912244,1.589077267,1.368957638,-0.328653153,-0.095284472,3.4491785,3.076593202,0.91,-0.002105885,0.00463227,-0.454611793,1.370246782,-0.331773662,-0.107838001,12%,0.372585298
FNCL,1-225,3-CLTV 80-90,G-age-35,Nov,1632453,-325.5,83.8,693.42,82.9,31.4,0.095784,-0.001855256,-0.002038743,0.004636779,-0.439689502,1.525487152,1.368957638,-0.321185616,-0.095284472,3.370807522,3.008116593,0.91,-0.002059013,0.00463227,-0.444493369,1.370246782,-0.324389281,-0.107838001,12%,0.362690929
FNCL,1-225,0-CLTV <= 60,J-age-50,Oct,150004.59,-325.5,54.4,788,80,49,0,-0.001831121,-0.001831121,0.004636779,-0.394912366,1.955943314,1.368957638,-0.288476689,-0.095284472,3.027530949,2.685132936,1,-0.001837935,0.00463227,-0.396767794,1.370246782,-0.289559369,-0.107838001,13%,0.342398013
FNCL,1-225,5-CLTV 100+,C-age-15,Nov,4323641.69,-325.5,104.8,707.58,93.8,11.9,0.023905,-0.001023273,-0.001124476,0.004636779,-0.242512247,0.900089297,0.900089297,-0.26943132,-0.095284472,2.827651913,2.509674083,0.91,-0.001134835,0.00463227,-0.244984723,0.905211049,-0.270638237,-0.107838001,13%,0.31797783
FNCL,1-225,4-CLTV 90-100,E-age-25,Nov,2322595.29,-325.5,96.3,757.09,85.3,22.8,0.000811,-0.001444491,-0.001587353,0.004636779,-0.34233955,1.313688115,1.313688115,-0.260594235,-0.095284472,2.734907684,2.432908577,0.91,-0.001598503,0.00463227,-0.345079922,1.315291674,-0.262359999,-0.107838001,12%,0.301999107
FNCL,1-225,4-CLTV 90-100,G-age-35,Oct,553845.98,-325.5,90.2,760,97,33,0.003314,-0.001673372,-0.001673372,0.004636779,-0.360891079,1.56461953,1.368957638,-0.263624724,-0.095284472,2.766712325,2.466539592,1,-0.001688311,0.00463227,-0.36446742,1.370246782,-0.2659867,-0.107838001,12%,0.300172733
FNCL,1-225,3-CLTV 80-90,G-age-35,Oct,1635799.96,-325.5,81.7,693.42,82.9,30.4,0.095053,-0.001613118,-0.001613118,0.004636779,-0.34789624,1.501029415,1.368957638,-0.254132217,-0.095284472,2.667089522,2.378413032,1,-0.00162799,0.00463227,-0.351445427,1.370246782,-0.256483308,-0.107838001,12%,0.28867649
FNCL,1-225,1-CLTV <= 70,A-age-5,Nov,171985.77,-325.5,69.4,696,66,3,-6.90E-05,-0.000219715,-0.000241446,0.004636779,-0.052071825,0.243727359,0.243727359,-0.213647844,-0.095284472,2.242210496,1.95427468,0.91,-0.000241348,0.00463227,-0.052101466,0.24722507,-0.210745076,-0.107838001,15%,0.287935816
FNCL,1-225,4-CLTV 90-100,E-age-25,Oct,1456591.12,-325.5,96.3,747,88,23,0.002916,-0.001449278,-0.001449278,0.004636779,-0.312561312,1.318945214,1.318945214,-0.236978237,-0.095284472,2.487060397,2.212528518,1,-0.001459484,0.00463227,-0.315068848,1.320519312,-0.238594653,-0.107838001,12%,0.274531879
FNCL,1-225,2-CLTV 70-80,H-age-40,Oct,1226325.85,-325.5,73.4,707,85,38,0.04645,-0.001468057,-0.001468057,0.004636779,-0.316611373,1.686908213,1.368957638,-0.23127916,-0.095284472,2.427249215,2.15944449,1,-0.001478109,0.00463227,-0.319089612,1.370246782,-0.232870178,-0.107838001,12%,0.267804724
FNCL,1-225,3-CLTV 80-90,F-age-30,Nov,790071.56,-325.5,86,731,78,27,0.00369,-0.001328707,-0.001460118,0.004636779,-0.314899193,1.417873111,1.368957638,-0.230028442,-0.095284472,2.414123068,2.147471381,0.91,-0.001469914,0.00463227,-0.317320409,1.370246782,-0.231579022,-0.107838001,12%,0.266651687
FNCL,1-225,3-CLTV 80-90,F-age-30,Oct,791593.43,-325.5,83.8,731,78,26,0.003638,-0.001223881,-0.001223881,0.004636779,-0.263950616,1.393415375,1.368957638,-0.192811383,-0.095284472,2.023534149,1.798574032,1,-0.001231098,0.00463227,-0.265765706,1.370246782,-0.193954629,-0.107838001,13%,0.224960117
FNCL,1-225,1-CLTV <= 70,A-age-5,Oct,930662.98,-325.5,67.6,662,64,4,0.000992,-0.000237243,-0.000237243,0.004636779,-0.051165433,0.329138429,0.329138429,-0.155452625,-0.095284472,1.631458112,1.426360846,1,-0.000237336,0.00463227,-0.051235323,0.333095096,-0.153815903,-0.107838001,14%,0.205097266
FNCL,1-225,1-CLTV <= 70,B-age-10,Nov,1377045.92,-325.5,69.3,679.24,63.6,5.3,0.000139,-0.000266503,-0.000292861,0.004636779,-0.063160415,0.440164742,0.440164742,-0.143492672,-0.095284472,1.50593973,1.320009159,0.91,-0.000293243,0.00463227,-0.06330432,0.444717862,-0.14234715,-0.107838001,14%,0.185930571
FNCL,1-225,2-CLTV 70-80,A-age-5,Oct,745082.63,-325.5,75.1,736.51,73,2.2,0.128704,-0.000102305,-0.000102305,0.004636779,-0.022063829,0.175398503,0.175398503,-0.12579257,-0.095284472,1.320179115,1.145114134,1,-0.000102123,0.00463227,-0.022045984,0.178529048,-0.12348682,-0.107838001,15%,0.175064981
FNCL,1-225,2-CLTV 70-80,H-age-40,Nov,1223794.92,-325.5,75.3,707,85,39,1.320854,-0.000623547,-0.000685216,0.004636779,-0.147778517,1.711365949,1.368957638,-0.107949664,-0.095284472,1.132919786,1.020554502,0.91,-0.000698555,0.00463227,-0.150801904,1.370246782,-0.110054558,-0.107838001,11%,0.112365284
FNCL,1-225,1-CLTV <= 70,B-age-10,Oct,448843.41,-325.5,67.2,715,63,5,0.112417,-0.000157508,-0.000157508,0.004636779,-0.033969294,0.414549498,0.414549498,-0.081942672,-0.095284472,0.85997928,0.753323298,1,-0.000157661,0.00463227,-0.034035419,0.418965123,-0.081236879,-0.107838001,14%,0.106655982
FNCL,1-225,4-CLTV 90-100,K-age-60,Jul,289159.09,-324.5,91.8,642,97,53,4.10E-05,-0.007825823,-0.006632053,0.004636779,-1.430314624,2.05377426,1.368957638,-1.044820223,-0.093147138,11.2168795,10.01382644,1.18,-0.006712086,0.00463227,-1.448984283,1.370246782,-1.057462277,-0.10560022,12%,1.203053057
FNCL,1-225,4-CLTV 90-100,H-age-40,Jul,533794.6,-324.5,93.3,671,74,39,0.230698,-0.005150368,-0.004364718,0.004636779,-0.941325471,1.711365949,1.368957638,-0.68762206,-0.093147138,7.382106149,6.590765249,1.18,-0.00441767,0.00463227,-0.953672935,1.370246782,-0.695986262,-0.10560022,12%,0.7913409
FNCL,1-225,4-CLTV 90-100,J-age-50,Jul,1201858.75,-324.5,93.3,707,85,47,0.076724,-0.004774779,-0.004046423,0.004636779,-0.872679707,1.907027841,1.368957638,-0.637477511,-0.093147138,6.84376916,6.09800335,1.18,-0.004087381,0.00463227,-0.882371096,1.370246782,-0.643950497,-0.10560022,12%,0.745765811
FNCL,1-225,5-CLTV 100+,D-age-20,Jul,13200205.6,-324.5,118.2,719.73,86,16.9,0.014639,-0.001851125,-0.00156875,0.004636779,-0.338327575,1.107192777,1.107192777,-0.305572419,-0.093147138,3.280534706,2.917766086,1.18,-0.001584231,0.00463227,-0.341998775,1.109964924,-0.308116741,-0.10560022,12%,0.36276862
FNCL,1-225,1-CLTV <= 70,K-age-60,Jul,147100.53,-324.5,69.2,788,80,58,-8.10E-05,-0.001351887,-0.001145667,0.004636779,-0.24708253,2.176062943,1.368957638,-0.180489537,-0.093147138,1.937682046,1.722763746,1.18,-0.001154737,0.00463227,-0.249281092,1.370246782,-0.181924231,-0.10560022,12%,0.2149183
FNCL,1-225,4-CLTV 90-100,C-age-15,Oct,3127639.07,-323.9,94.3,716.39,86,10.9,-0.000441,-0.000676474,-0.000676474,0.004636779,-0.145893064,0.851038613,0.851038613,-0.17142943,-0.091864738,1.866107003,1.646750129,1,-0.000681216,0.00463227,-0.147058878,0.856556509,-0.171686136,-0.104257552,13%,0.219356873
FNCL,1-225,4-CLTV 90-100,A-age-5,May,3603919.37,-323.9,90.9,705.55,91.8,3.9,0.004308,-0.00023669,-0.000202299,0.004636779,-0.043629198,0.320597322,0.320597322,-0.136087218,-0.091864738,1.481386895,1.292069257,1.17,-0.000202494,0.00463227,-0.043713829,0.324508094,-0.134707977,-0.104257552,15%,0.189317638
FNCL,1-225,5-CLTV 100+,E-age-25,Aug,6567882.73,-323.6,126.8,700.22,89.5,21.4,0.005576,-0.003658655,-0.002950528,0.004636779,-0.636331437,1.274459661,1.274459661,-0.499295079,-0.091223537,5.473314164,4.872425278,1.24,-0.002983915,0.00463227,-0.644158321,1.27627852,-0.504716103,-0.103586217,12%,0.600888886
FNCL,1-225,4-CLTV 90-100,C-age-15,Nov,5075383.17,-323.6,94.9,703.94,88.8,11,0.03293,-0.00074452,-0.000818154,0.004636779,-0.176448667,0.856256272,0.856256272,-0.206069927,-0.091223537,2.25895567,1.994646319,0.91,-0.000824781,0.00463227,-0.178051163,0.861741369,-0.206617867,-0.103586217,13%,0.264309351
FNCL,1-225,1-CLTV <= 70,E-age-25,Dec,307850.29,-323,66.1,642,97,22,3.80E-05,-0.000997316,-0.001049806,0.004636779,-0.226408461,1.291859342,1.291859342,-0.175257827,-0.089941137,1.948583634,1.720474001,0.95,-0.001054077,0.00463227,-0.227550909,1.293583737,-0.175907367,-0.102243548,13%,0.228109633
FNCL,1-225,2-CLTV 70-80,D-age-20,Apr,233475.24,-322,76.7,636,97,19,-0.000205,-0.00113843,-0.001044432,0.004636779,-0.225249359,1.192570939,1.192570939,-0.188877116,-0.087803803,2.151126835,1.898761266,1.09,-0.001050971,0.00463227,-0.226880308,1.194816997,-0.189887077,-0.100005767,13%,0.252365568
FNCL,1-225,1-CLTV <= 70,F-age-30,Apr,305519.07,-322,65.1,642,97,26,0,-0.001068825,-0.000980573,0.004636779,-0.211477239,1.393415375,1.368957638,-0.154480484,-0.087803803,1.75938262,1.552012353,1.09,-0.000985174,0.00463227,-0.212676258,1.370246782,-0.155210186,-0.100005767,13%,0.207370268
FNCL,1-225,1-CLTV <= 70,E-age-25,Apr,1270395.47,-322,66.1,707,85,20,0.002474,-0.000797149,-0.000731329,0.004636779,-0.157723522,1.229338461,1.229338461,-0.12829951,-0.087803803,1.46120676,1.285177808,1.09,-0.000733127,0.00463227,-0.158265224,1.231394564,-0.128525193,-0.100005767,14%,0.176028952
FNCL,1-225,4-CLTV 90-100,B-age-10,Oct,10383174.91,-321.9,93.4,715.09,88,7.3,0.053243,-0.000386722,-0.000386722,0.004636779,-0.083403143,0.60700086,0.60700086,-0.137402018,-0.087590069,1.568694022,1.37461899,1,-0.000389087,0.00463227,-0.083994977,0.612376929,-0.137162217,-0.099781989,14%,0.194075032
FNCL,1-225,2-CLTV 70-80,C-age-15,Sep,1047523.32,-321.7,76.5,709.55,82.2,12.7,0.002646,-0.000538157,-0.000522482,0.004636779,-0.112682191,0.935298792,0.935298792,-0.120477213,-0.087162602,1.382212205,1.212640979,1.03,-0.000524522,0.00463227,-0.113232263,0.940022246,-0.120457004,-0.099334433,14%,0.169571226
FNCL,1-225,5-CLTV 100+,C-age-15,Oct,3731456.56,-321.3,102.6,686.47,91.3,11.9,0.022943,-0.001192093,-0.001192093,0.004636779,-0.257095035,0.900089297,0.900089297,-0.28563281,-0.086307669,3.309471969,2.916486719,1,-0.00120385,0.00463227,-0.25988335,0.905211049,-0.287096971,-0.098439321,13%,0.39298525
FNCL,1-225,2-CLTV 70-80,F-age-30,Nov,230410.08,-321,78.2,636,97,26,0.000156,-0.001626095,-0.001786918,0.004636779,-0.385379125,1.393415375,1.368957638,-0.28151282,-0.085666468,3.286149475,2.902132322,0.91,-0.00180097,0.00463227,-0.388787838,1.370246782,-0.283735633,-0.097767986,13%,0.384017153
FNCL,1-225,2-CLTV 70-80,G-age-35,Nov,510926.11,-321,71.5,665,97,30,0.033674,-0.001242136,-0.001364985,0.004636779,-0.29438204,1.491246321,1.368957638,-0.215041015,-0.085666468,2.510212209,2.21531958,0.91,-0.001374756,0.00463227,-0.296778097,1.370246782,-0.216587334,-0.097767986,13%,0.294892629
FNCL,1-225,1-CLTV <= 70,G-age-35,Nov,301382.98,-321,66.4,642,97,33,0,-0.001215159,-0.00133534,0.004636779,-0.287988655,1.56461953,1.368957638,-0.210370757,-0.085666468,2.455695456,2.166870924,0.91,-0.001344691,0.00463227,-0.290287612,1.370246782,-0.211850607,-0.097767986,13%,0.288824531
FNCL,1-225,3-CLTV 80-90,E-age-25,Nov,565963.64,-321,82.9,760,97,22,0.003371,-0.001031467,-0.00113348,0.004636779,-0.244454234,1.291859342,1.291859342,-0.189226664,-0.085666468,2.208876682,1.943348354,0.91,-0.001138507,0.00463227,-0.245777359,1.293583737,-0.189997255,-0.097767986,14%,0.265528328
FNCL,1-225,2-CLTV 70-80,E-age-25,Nov,829879.1,-321,75.3,704,84,20,0.031489,-0.00091552,-0.001006066,0.004636779,-0.216975212,1.229338461,1.229338461,-0.176497538,-0.085666468,2.060287316,1.811786586,0.91,-0.001010403,0.00463227,-0.218122738,1.231394564,-0.177134726,-0.097767986,14%,0.248500731
FNCL,1-225,1-CLTV <= 70,F-age-30,Nov,1253625.54,-321,67.5,707,85,27,0.002594,-0.000931846,-0.001024006,0.004636779,-0.220844299,1.417873111,1.368957638,-0.16132296,-0.085666468,1.883151756,1.656078265,0.91,-0.001027709,0.00463227,-0.221858625,1.370246782,-0.161911437,-0.097767986,14%,0.227073491
FNCL,1-225,2-CLTV 70-80,D-age-20,Sep,2203540.43,-320.9,73.6,686.64,86.3,17.1,0.062728,-0.00075769,-0.000735621,0.004636779,-0.158649222,1.115576179,1.115576179,-0.142212809,-0.085452735,1.6642277,1.462575619,1.03,-0.000739039,0.00463227,-0.159541378,1.118287634,-0.14266578,-0.097544208,14%,0.201652081
FNCL,1-225,4-CLTV 90-100,A-age-5,Jun,318057.39,-319.5,90,642,97,4,0,-0.000253288,-0.000202631,0.004636779,-0.043700717,0.329138429,0.329138429,-0.132773062,-0.082460467,1.610142012,1.393678287,1.25,-0.000203025,0.00463227,-0.043828319,0.333095096,-0.131578999,-0.094411314,16%,0.216463725
FNCL,1-225,1-CLTV <= 70,B-age-10,Jun,162150.36,-319.5,68,788,80,9,0,-0.000334899,-0.000267919,0.004636779,-0.057781256,0.735065514,0.735065514,-0.078606947,-0.082460467,0.953268268,0.828404528,1.25,-0.000268392,0.00463227,-0.05793959,0.740813534,-0.07821076,-0.094411314,15%,0.12486374
FNCL,1-225,2-CLTV 70-80,E-age-25,Jun,1030248.03,-319.2,77.7,709.55,82.2,21.7,0.00269,-0.001049966,-0.000839972,0.004636779,-0.181154287,1.283283482,1.283283482,-0.141164669,-0.081819267,1.725323068,1.512330195,1.25,-0.000843892,0.00463227,-0.182176803,1.285054647,-0.141765802,-0.09373998,14%,0.212992873
FNCL,1-225,1-CLTV <= 70,C-age-15,Jul,161861.27,-319,66.3,788,80,10,0,-0.000358606,-0.000303903,0.004636779,-0.065541874,0.80027593,0.80027593,-0.081899094,-0.0813918,1.006232744,0.874026309,1.18,-0.000304439,0.00463227,-0.065721392,0.806001541,-0.081540033,-0.093292424,15%,0.132206435
FNCL,1-225,3-CLTV 80-90,A-age-5,Jun,6114408.54,-318.3,85,725.29,84.9,3.6,0.026387,-0.000206069,-0.000164855,0.004636779,-0.035553868,0.294974001,0.294974001,-0.12053221,-0.079895666,1.508620123,1.298826658,1.25,-0.00016487,0.00463227,-0.035591576,0.298747086,-0.119136144,-0.091725977,16%,0.209793465
FNCL,1-225,3-CLTV 80-90,B-age-10,May,3842240.61,-318.1,86.5,724.19,86.2,5.7,0.001867,-0.000299114,-0.000255653,0.004636779,-0.055135874,0.474228073,0.474228073,-0.116264467,-0.079468199,1.463031349,1.265728297,1.17,-0.000256333,0.00463227,-0.055336285,0.478962369,-0.11553368,-0.091278421,16%,0.197303052
FNCL,1-225,3-CLTV 80-90,C-age-15,Nov,3254409.06,-317.9,87.2,756.97,86.3,10.9,0.003016,-0.000490604,-0.000539126,0.004636779,-0.116271604,0.851038613,0.851038613,-0.136623183,-0.079040732,1.728516152,1.502613997,0.91,-0.00054154,0.00463227,-0.116906026,0.856556509,-0.136483728,-0.090830865,15%,0.225902156
FNCL,1-225,3-CLTV 80-90,D-age-20,Jun,3243506.84,-317.4,87.5,741.49,88.4,17.5,0.002682,-0.000895147,-0.000716118,0.004636779,-0.154442935,1.132257081,1.132257081,-0.13640271,-0.077972065,1.749379212,1.526118038,1.25,-0.000719735,0.00463227,-0.155374186,1.134854873,-0.136911062,-0.089711974,15%,0.223261174
FNCL,1-225,2-CLTV 70-80,D-age-20,Dec,1563878.73,-317,75.5,694.67,87.2,16.8,0.014785,-0.000791442,-0.000833097,0.004636779,-0.179671536,1.102994618,1.102994618,-0.162894299,-0.077117132,2.112297175,1.839496196,0.95,-0.000836882,0.00463227,-0.180663396,1.105798137,-0.163378279,-0.088816862,15%,0.272800979
FNCL,1-225,4-CLTV 90-100,D-age-20,Nov,2735344.86,-316.9,95.7,699.77,73.7,17.9,0.000355,-0.001543233,-0.001695861,0.004636779,-0.365741129,1.14875825,1.14875825,-0.318379546,-0.076903398,4.139993195,3.620383484,0.91,-0.001710482,0.00463227,-0.369253565,1.151251755,-0.320740936,-0.088593083,14%,0.519609712
FNCL,1-225,1-CLTV <= 70,D-age-20,Dec,1440252.43,-316.3,66.4,716.02,84.4,15.8,0.002157,-0.000592986,-0.000624196,0.004636779,-0.134618388,1.06106758,1.06106758,-0.126870702,-0.075620998,1.6777179,1.454226616,0.95,-0.0006255,0.00463227,-0.135031056,1.064226515,-0.126881875,-0.087250415,15%,0.223491284
FNCL,1-225,3-CLTV 80-90,B-age-10,Oct,8027702.13,-315.7,86.3,728.47,84.9,7.1,0.014222,-0.000335731,-0.000335731,0.004636779,-0.072406006,0.590876459,0.590876459,-0.122540008,-0.074338597,1.648403553,1.42020312,1,-0.000336943,0.00463227,-0.072738239,0.596183559,-0.122006449,-0.085907746,16%,0.228200433
FNCL,1-225,2-CLTV 70-80,B-age-10,Dec,3081751.89,-315.4,73.1,687.09,74.3,7.5,0.056586,-0.000288034,-0.000303194,0.004636779,-0.065388906,0.622942447,0.622942447,-0.104967813,-0.073697397,1.424308278,1.226054646,0.95,-0.000304196,0.00463227,-0.065668864,0.62838313,-0.104504499,-0.085236412,16%,0.198253632
FNCL,1-225,5-CLTV 100+,D-age-20,Nov,8012677.93,-315,117,700.84,86,17.6,0.048935,-0.002358745,-0.002592027,0.004636779,-0.559014521,1.13640228,1.13640228,-0.491916051,-0.072842463,6.753149581,5.88758787,0.91,-0.002619902,0.00463227,-0.565576271,1.138973164,-0.49656681,-0.084341299,15%,0.865561711
FNCL,1-225,1-CLTV <= 70,F-age-30,Mar,306104.06,-315,65.3,642,97,25,3.90E-05,-0.001060851,-0.001093661,0.004636779,-0.235866513,1.368957638,1.368957638,-0.172296429,-0.072842463,2.365329529,2.052045172,0.97,-0.00109855,0.00463227,-0.237151565,1.370246782,-0.173072156,-0.084341299,15%,0.313284357
FNCL,1-225,1-CLTV <= 70,D-age-20,Mar,1272767.34,-315,66.4,707,85,19,0.00247,-0.000757686,-0.00078112,0.004636779,-0.16846172,1.192570939,1.192570939,-0.141259287,-0.072842463,1.939243683,1.677424656,0.97,-0.00078303,0.00463227,-0.169038138,1.194816997,-0.141476175,-0.084341299,16%,0.261819027
FNCL,1-225,2-CLTV 70-80,D-age-20,Nov,2173332.42,-314.6,74.9,696.51,84.1,17.2,0.065271,-0.000754818,-0.00082947,0.004636779,-0.178889261,1.119758975,1.119758975,-0.159756934,-0.07198753,2.219230672,1.920527609,0.91,-0.000833268,0.00463227,-0.179883199,1.122441076,-0.160260705,-0.083446187,16%,0.298703064
FNCL,1-225,1-CLTV <= 70,E-age-25,Jan,307269.66,-314.5,65.8,642,97,23,0,-0.001025868,-0.001508629,0.004636779,-0.325361417,1.318945214,1.318945214,-0.246683041,-0.071773796,3.436951286,2.975816997,0.68,-0.001514904,0.00463227,-0.327032759,1.320519312,-0.247654658,-0.083222409,15%,0.461134289
FNCL,1-225,1-CLTV <= 70,D-age-20,Jan,1277493.34,-314.5,66.9,707,85,17,0.002442,-0.000668284,-0.000982771,0.004636779,-0.211951227,1.111387038,1.111387038,-0.190708744,-0.071773796,2.65708036,2.293729095,0.68,-0.000985171,0.00463227,-0.212675611,1.114128503,-0.19088966,-0.083222409,16%,0.363351265
FNCL,1-225,3-CLTV 80-90,A-age-5,Mar,3684926.37,-314.4,86.8,725.5,87.1,3.6,0.001947,-0.000225953,-0.000232941,0.004636779,-0.050237698,0.294974001,0.294974001,-0.17031229,-0.071560063,2.37999078,2.028225575,0.97,-0.000232962,0.00463227,-0.050291068,0.298747086,-0.168339945,-0.082998631,17%,0.351765205
FNCL,1-225,2-CLTV 70-80,E-age-25,Mar,2178058.38,-314.2,74.5,686.65,86.3,23.1,0.106138,-0.001047483,-0.00107988,0.004636779,-0.232894362,1.321548358,1.321548358,-0.176228407,-0.071132596,2.477463461,2.146138385,0.97,-0.001085849,0.00463227,-0.234409759,1.32310782,-0.177166029,-0.082551074,15%,0.331325076
FNCL,1-225,2-CLTV 70-80,D-age-20,Mar,1036049.68,-314.2,77.6,709.55,82.2,18.7,0.002756,-0.000896923,-0.000924663,0.004636779,-0.199419169,1.180908417,1.180908417,-0.168869292,-0.071132596,2.37400716,2.052605031,0.97,-0.000928723,0.00463227,-0.20048992,1.183217065,-0.16944475,-0.082551074,16%,0.321402128
FNCL,1-225,3-CLTV 80-90,C-age-15,Jul,1764349.74,-314.2,85.6,675.03,68.3,12.6,0.000333,-0.000839785,-0.000711682,0.004636779,-0.153486361,0.931046387,0.931046387,-0.164853614,-0.071132596,2.317553735,2.003651672,1.18,-0.000717021,0.00463227,-0.154788366,0.93582224,-0.165403598,-0.082551074,16%,0.313902063
FNCL,1-225,2-CLTV 70-80,C-age-15,Apr,2138488.17,-314.2,74.9,697.89,78.8,12.1,0.070877,-0.000458978,-0.00042108,0.004636779,-0.090813122,0.909170509,0.909170509,-0.099885688,-0.071132596,1.404218228,1.209918401,1.09,-0.000422973,0.00463227,-0.091310139,0.914197842,-0.099880064,-0.082551074,16%,0.194299827
FNCL,1-225,4-CLTV 90-100,B-age-10,Nov,10157547.77,-314.1,95.4,722.14,87.1,7.2,0.041891,-0.000387068,-0.000425349,0.004636779,-0.091733759,0.598960514,0.598960514,-0.153154936,-0.070918863,2.159579703,1.856432724,0.91,-0.00042783,0.00463227,-0.092358643,0.604302619,-0.152835087,-0.082327296,16%,0.303146979
FNCL,1-225,2-CLTV 70-80,A-age-5,Mar,1202852.27,-314,79.2,768,79,2,0,-0.000199731,-0.000205908,0.004636779,-0.044407639,0.15831629,0.15831629,-0.280499495,-0.070705129,3.967173224,3.350417814,0.97,-0.000205607,0.00463227,-0.044385721,0.161355043,-0.275081089,-0.082103518,18%,0.616755411
FNCL,1-225,2-CLTV 70-80,G-age-35,Mar,735479.75,-314,74.3,655.98,97,32.7,0.020702,-0.001588674,-0.001637808,0.004636779,-0.35322114,1.557282209,1.368957638,-0.258021966,-0.070705129,3.649268004,3.170360052,0.97,-0.001652201,0.00463227,-0.356672105,1.370246782,-0.260297714,-0.082103518,15%,0.478907952
FNCL,1-225,1-CLTV <= 70,H-age-40,Mar,298986.86,-314,67,642,97,37,0,-0.001511027,-0.001557759,0.004636779,-0.335957206,1.662450476,1.368957638,-0.245410959,-0.070705129,3.470907438,3.010927658,0.97,-0.001569115,0.00463227,-0.338735628,1.370246782,-0.247207753,-0.082103518,15%,0.45997978
FNCL,1-225,3-CLTV 80-90,F-age-30,Mar,561595.69,-314,83.7,760,97,26,0.00344,-0.001156145,-0.001191902,0.004636779,-0.257053967,1.393415375,1.368957638,-0.1877735,-0.070705129,2.655726712,2.299518589,0.97,-0.001198371,0.00463227,-0.258700627,1.370246782,-0.188798566,-0.082103518,15%,0.356208123
FNCL,1-225,3-CLTV 80-90,D-age-20,Mar,1475749.47,-314,89.4,747,88,16,0.004935,-0.000819635,-0.000844984,0.004636779,-0.182235152,1.069415712,1.069415712,-0.170406279,-0.070705129,2.41009784,2.082446088,0.97,-0.000849426,0.00463227,-0.183371422,1.072497084,-0.17097615,-0.082103518,16%,0.327651752
FNCL,1-225,1-CLTV <= 70,G-age-35,Mar,1243824.25,-314,68.2,707,85,31,0.044572,-0.000909415,-0.000937541,0.004636779,-0.202196649,1.515704057,1.368957638,-0.147701173,-0.070705129,2.088973957,1.80812058,0.97,-0.000942284,0.00463227,-0.203417329,1.370246782,-0.148453061,-0.082103518,16%,0.280853377
FNCL,1-225,4-CLTV 90-100,A-age-5,Mar,1454080.55,-314,94.1,679,94,3,0.093668,-8.97E-05,-9.25E-05,0.004636779,-0.019943782,0.243727359,0.243727359,-0.081828246,-0.070705129,1.157316972,0.977079006,0.97,-9.19E-05,0.00463227,-0.019832797,0.24722507,-0.080221624,-0.082103518,18%,0.180237966
FNCL,1-225,2-CLTV 70-80,C-age-15,Oct,1045622.92,-313.8,76.9,709.55,82.2,13.7,0.002582,-0.00059622,-0.00059622,0.004636779,-0.128584861,0.976269717,0.976269717,-0.131710386,-0.070277662,1.874142961,1.614188303,1,-0.000598634,0.00463227,-0.129231319,0.980450522,-0.131808098,-0.081655962,16%,0.259954658
