asOfDate,RealCoupon,ModelCoupon,RealMortgageRate,RealServiceSpread,Weekday,Weight,Counter,accumulated Weighted CC,accumulatedWeight,WA CC,Servicing Spread,,,
9/20/2012,2.16993,2.4479799,3.3,1.13007,4,0,1,0,0,0,1.1346465,,,
9/21/2012,2.0967,2.437348955,3.3,1.2033,5,0,2,0,0,0,0,,,
9/24/2012,2.04335,2.402723344,3.3,1.25665,1,0.05,3,0.1021675,0.05,0,0,,,
9/25/2012,1.97862,2.387057941,3.3,1.32138,2,0.7,4,1.4872015,0.75,0,0,,,
9/26/2012,1.9725,2.348948974,3.3,1.3275,3,0.25,5,1.9803265,1,1.9803265,0,,,
9/27/2012,2.05097,2.360507169,3.26,1.20903,4,0,1,0,0,0,1.3196735,,,
9/28/2012,2.03991,2.364495831,3.26,1.22009,5,0,2,0,0,0,0,,,
10/1/2012,1.97791,2.354544992,3.26,1.28209,1,0.05,3,0.0988955,0.05,0,0,,,
10/2/2012,1.89432,2.350642629,3.26,1.36568,2,0.7,4,1.4249195,0.75,0,0,,,
10/3/2012,1.97292,2.340280713,3.26,1.28708,3,0.25,5,1.9181495,1,1.9181495,0,,,
10/4/2012,2.06588,2.383594657,3.315,1.24912,4,0,1,0,0,0,1.3418505,,,
10/5/2012,2.09992,2.428712001,3.315,1.21508,5,0,2,0,0,0,0,,,
10/9/2012,2.1122,2.404325215,3.315,1.2028,2,0.7,3,1.47854,0.7,0,0,,,
10/10/2012,2.0567,2.373556443,3.315,1.2583,3,0.25,4,1.992715,0.95,2.097594737,0,,,
10/11/2012,2.01882,2.350247233,3.295,1.27618,4,0,1,0,0,0,1.217405263,,,
10/12/2012,2.01487,2.341384145,3.295,1.28013,5,0,2,0,0,0,0,,,
10/15/2012,2.0434,2.350131268,3.295,1.2516,1,0.05,3,0.10217,0.05,0,0,,,
10/16/2012,2.09031,2.381748758,3.295,1.20469,2,0.7,4,1.565387,0.75,0,0,,,
10/17/2012,2.19994,2.477739722,3.295,1.09506,3,0.25,5,2.115372,1,2.115372,0,,,
10/18/2012,2.23804,2.481227439,3.335,1.09696,4,0,1,0,0,0,1.179628,,,
10/19/2012,2.17149,2.431410097,3.335,1.16351,5,0,2,0,0,0,0,,,
10/22/2012,2.2048,2.46402409,3.335,1.1302,1,0.05,3,0.11024,0.05,0,0,,,
10/23/2012,2.18831,2.443106912,3.335,1.14669,2,0.7,4,1.642057,0.75,0,0,,,
10/24/2012,2.22502,2.439113518,3.335,1.10998,3,0.25,5,2.198312,1,2.198312,0,,,
10/25/2012,2.27753,2.498325597,3.315,1.03747,4,0,1,0,0,0,1.136688,,,
10/26/2012,2.20624,2.42825062,3.315,1.10876,5,0,2,0,0,0,0,,,
10/29/2012,2.17586,2.402821955,3.315,1.13914,1,0.05,3,0.108793,0.05,0,0,,,
10/31/2012,2.14235,2.378596939,3.315,1.17265,3,0.25,4,0.6443805,0.3,2.147935,0,,,
11/1/2012,2.23243,2.398684042,3.325,1.09257,4,0,1,0,0,0,1.167065,,,
11/2/2012,2.19493,2.399729029,3.325,1.13007,5,0,2,0,0,0,0,,,
11/5/2012,2.14794,2.367553826,3.325,1.17706,1,0.05,3,0.107397,0.05,0,0,,,
11/6/2012,2.24889,2.428922802,3.325,1.07611,2,0.7,4,1.68162,0.75,0,0,,,
11/7/2012,2.09197,2.317900683,3.325,1.23303,3,0.25,5,2.2046125,1,2.2046125,0,,,
11/8/2012,2.04956,2.287414101,3.265,1.21544,4,0,1,0,0,0,1.1203875,,,
11/9/2012,2.0596,2.303566004,3.265,1.2054,5,0,2,0,0,0,0,,,
11/13/2012,2.08298,2.289617901,3.265,1.18202,2,0.7,3,1.458086,0.7,2.08298,0,,,
11/14/2012,2.13435,2.290283698,3.235,1.10065,3,0.25,1,0.5335875,0.25,2.13435,1.18202,,,
11/15/2012,2.09234,2.298523391,3.265,1.17266,4,0,1,0,0,#DIV/0!,1.10065,,,
11/16/2012,2.03611,2.292195806,3.235,1.19889,5,0,1,0,0,0,#DIV/0!,,,
11/19/2012,2.06997,2.32330672,3.235,1.16503,1,0.05,2,0.1034985,0.05,0,0,,,
11/20/2012,2.14204,2.351066642,3.235,1.09296,2,0.7,3,1.6029265,0.75,0,0,,,
11/21/2012,2.19254,2.375140029,3.235,1.04246,3,0.25,4,2.1510615,1,2.1510615,0,,,
11/23/2012,2.20126,2.378963969,3.27,1.06874,5,0,1,0,0,0,1.0839385,,,
11/26/2012,2.1329,2.354584355,3.27,1.1371,1,0.05,2,0.106645,0.05,0,0,,,
11/27/2012,2.04405,2.320923609,3.27,1.22595,2,0.7,3,1.53748,0.75,0,0,,,
11/28/2012,2.05097,2.296327035,3.27,1.21903,3,0.25,4,2.0502225,1,2.0502225,0,,,
11/29/2012,2.07244,2.2993772,3.265,1.19256,4,0,1,0,0,0,1.2197775,,,
11/30/2012,2.07253,2.295420188,3.265,1.19247,5,0,2,0,0,0,0,,,
12/3/2012,2.08622,2.300803433,3.265,1.17878,1,0.05,3,0.104311,0.05,0,0,,,
12/4/2012,2.06783,2.286332976,3.265,1.19717,2,0.7,4,1.551792,0.75,0,0,,,
12/5/2012,2.07994,2.27328577,3.265,1.18506,3,0.25,5,2.071777,1,2.071777,0,,,
12/6/2012,2.10827,2.27006088,3.245,1.13673,4,0,1,0,0,0,1.193223,,,
12/7/2012,2.16633,2.303094314,3.245,1.07867,5,0,2,0,0,0,0,,,
12/10/2012,2.12632,2.294732838,3.245,1.11868,1,0.05,3,0.106316,0.05,0,0,,,
12/11/2012,2.1257,2.316772095,3.245,1.1193,2,0.7,4,1.594306,0.75,0,0,,,
12/12/2012,2.16985,2.365266935,3.245,1.07515,3,0.25,5,2.1367685,1,2.1367685,0,,,
12/13/2012,2.17954,2.393506912,3.295,1.11546,4,0,1,0,0,0,1.1082315,,,
12/14/2012,2.17471,2.387657017,3.295,1.12029,5,0,2,0,0,0,0,,,
12/17/2012,2.2148,2.442836994,3.295,1.0802,1,0.05,3,0.11074,0.05,0,0,,,
12/18/2012,2.27802,2.505871764,3.295,1.01698,2,0.7,4,1.705354,0.75,0,0,,,
12/19/2012,2.23717,2.468369175,3.295,1.05783,3,0.25,5,2.2646465,1,2.2646465,0,,,
12/20/2012,2.22135,2.452935081,3.275,1.05365,4,0,1,0,0,0,1.0303535,,,
12/21/2012,2.18757,2.420538533,3.275,1.08743,5,0,2,0,0,0,0,,,
12/24/2012,2.21511,2.4437928,3.275,1.05989,1,0.05,3,0.1107555,0.05,0,0,,,
12/26/2012,2.19828,2.432954749,3.275,1.07672,3,0.25,4,0.6603255,0.3,2.201085,0,,,
12/27/2012,2.1768,2.402494996,3.265,1.0882,4,0,1,0,0,0,1.073915,,,
12/28/2012,2.18544,2.385752368,3.265,1.07956,5,0,2,0,0,0,0,,,
12/31/2012,2.20009,2.424650415,3.265,1.06491,1,0.05,3,0.1100045,0.05,0,0,,,
1/2/2013,2.26242,2.487058189,3.265,1.00258,3,0.25,4,0.6756095,0.3,2.252031667,0,,,
1/3/2013,2.36511,2.521813885,3.325,0.95989,4,0,1,0,0,0,1.012968333,,,
1/4/2013,2.38072,2.532480753,3.325,0.94428,5,0,2,0,0,0,0,,,
1/7/2013,2.34263,2.51722051,3.325,0.98237,1,0.05,3,0.1171315,0.05,0,0,,,
1/8/2013,2.31701,2.4890942,3.325,1.00799,2,0.7,4,1.7390385,0.75,0,0,,,
1/9/2013,2.29263,2.473165176,3.325,1.03237,3,0.25,5,2.312196,1,2.312196,0,,,
1/10/2013,2.32919,2.510564286,3.305,0.97581,4,0,1,0,0,0,1.012804,,,
1/11/2013,2.31308,2.499826027,3.305,0.99192,5,0,2,0,0,0,0,,,
1/14/2013,2.2784,2.479738879,3.305,1.0266,1,0.05,3,0.11392,0.05,0,0,,,
1/15/2013,2.29384,2.449830349,3.305,1.01116,2,0.7,4,1.719608,0.75,0,0,,,
1/16/2013,2.29441,2.449222725,3.305,1.01059,3,0.25,5,2.2932105,1,2.2932105,0,,,
1/17/2013,2.36891,2.512972611,3.345,0.97609,4,0,1,0,0,0,1.0117895,,,
1/18/2013,2.35028,2.495632079,3.345,0.99472,5,0,2,0,0,0,0,,,
1/22/2013,2.35221,2.488418113,3.345,0.99279,2,0.7,3,1.646547,0.7,0,0,,,
1/23/2013,2.34331,2.493699063,3.345,1.00169,3,0.25,4,2.2323745,0.95,2.349867895,0,,,
1/24/2013,2.36742,2.510614206,3.455,1.08758,4,0,1,0,0,0,0.995132105,,,
1/25/2013,2.50532,2.624446894,3.455,0.94968,5,0,2,0,0,0,0,,,
1/28/2013,2.53933,2.664803391,3.455,0.91567,1,0.05,3,0.1269665,0.05,0,0,,,
1/29/2013,2.55981,2.683436491,3.455,0.89519,2,0.7,4,1.9188335,0.75,0,0,,,
1/30/2013,2.57729,2.704749096,3.455,0.87771,3,0.25,5,2.563156,1,2.563156,0,,,
1/31/2013,2.57377,2.682794021,3.48,0.90623,4,0,1,0,0,0,0.891844,,,
2/1/2013,2.59141,2.713338,3.48,0.88859,5,0,2,0,0,0,0,,,
2/4/2013,2.55563,2.673158932,3.48,0.92437,1,0.05,3,0.1277815,0.05,0,0,,,
2/5/2013,2.60052,2.72792885,3.48,0.87948,2,0.7,4,1.9481455,0.75,0,0,,,
2/6/2013,2.55943,2.68416538,3.48,0.92057,3,0.25,5,2.588003,1,0,0,,,
2/7/2013,2.55136,2.679060128,3.48,0.92864,4,0,6,0,0,0,0,,,
2/8/2013,2.57318,2.68181613,3.48,0.90682,5,0,7,0,0,0,0,,,
2/11/2013,2.56531,2.675747831,3.48,0.91469,1,0.05,8,0.1282655,0.05,0,0,,,
2/12/2013,2.60701,2.708276216,3.48,0.87299,2,0.7,9,1.824907,0.7,0,0,,,
2/13/2013,2.65372,2.744118173,3.48,0.82628,3,0.25,10,0.66343,0.25,2.65372,0,,,
2/14/2013,2.60855,2.699269101,3.51,0.90145,4,0,1,0,0,0,0.82628,,,
2/15/2013,2.62079,2.703696066,3.51,0.88921,5,0,2,0,0,0,0,,,
2/19/2013,2.63802,2.72369675,3.51,0.87198,2,0.7,3,1.846614,0.7,0,0,,,
2/20/2013,2.63797,2.720849716,3.51,0.87203,3,0.25,4,2.5061065,0.95,2.638006842,0,,,
2/21/2013,2.62574,2.690625066,3.46,0.83426,4,0,1,0,0,0,0.871993158,,,
2/22/2013,2.62514,2.681817267,3.46,0.83486,5,0,2,0,0,0,0,,,
2/25/2013,2.55786,2.634058339,3.46,0.90214,1,0.05,3,0.127893,0.05,0,0,,,
2/26/2013,2.53896,2.628508461,3.46,0.92104,2,0.7,4,1.905165,0.75,0,0,,,
2/27/2013,2.57322,2.65371677,3.46,0.88678,3,0.25,5,2.54847,1,2.54847,0,,,
2/28/2013,2.54484,2.644945898,3.445,0.90016,4,0,1,0,0,0,0.91153,,,
3/1/2013,2.52993,2.620174856,3.445,0.91507,5,0,2,0,0,0,0,,,
3/4/2013,2.54578,2.62134167,3.445,0.89922,1,0.05,3,0.127289,0.05,0,0,,,
3/5/2013,2.56076,2.628644635,3.445,0.88424,2,0.7,4,1.919821,0.75,0,0,,,
3/6/2013,2.61255,2.663686573,3.445,0.83245,3,0.25,5,2.5729585,1,2.5729585,0,,,
3/7/2013,2.67331,2.713725304,3.58,0.90669,4,0,1,0,0,0,0.8720415,,,
3/8/2013,2.75192,2.766484122,3.58,0.82808,5,0,2,0,0,0,0,,,
3/11/2013,2.73998,2.764614188,3.58,0.84002,1,0.05,3,0.136999,0.05,0,0,,,
3/12/2013,2.70646,2.738994551,3.58,0.87354,2,0.7,4,2.031521,0.75,0,0,,,
3/13/2013,2.70044,2.739929961,3.58,0.87956,3,0.25,5,2.706631,1,2.706631,0,,,
3/14/2013,2.70546,2.764030983,3.49,0.78454,4,0,1,0,0,0,0.873369,,,
3/15/2013,2.66434,2.731999104,3.49,0.82566,5,0,2,0,0,0,0,,,
3/18/2013,2.62963,2.718764396,3.49,0.86037,1,0.05,3,0.1314815,0.05,0,0,,,
3/19/2013,2.60686,2.693698249,3.49,0.88314,2,0.7,4,1.9562835,0.75,0,0,,,
3/20/2013,2.64698,2.714034646,3.49,0.84302,3,0.25,5,2.6180285,1,2.6180285,0,,,
3/21/2013,2.67627,2.720265367,3.52,0.84373,4,0,1,0,0,0,0.8719715,,,
3/22/2013,2.64148,2.710873593,3.52,0.87852,5,0,2,0,0,0,0,,,
3/25/2013,2.63948,2.70214445,3.52,0.88052,1,0.05,3,0.131974,0.05,0,0,,,
3/26/2013,2.64256,2.704997081,3.52,0.87744,2,0.7,4,1.981766,0.75,0,0,,,
3/27/2013,2.60807,2.661339083,3.52,0.91193,3,0.25,5,2.6337835,1,2.6337835,0,,,
3/28/2013,2.61433,2.667237632,3.49,0.87567,4,0,1,0,0,0,0.8862165,,,
4/1/2013,2.59513,2.643607197,3.49,0.89487,1,0.05,2,0.1297565,0.05,0,0,,,
4/2/2013,2.6102,2.658552497,3.49,0.8798,2,0.7,3,1.9568965,0.75,0,0,,,
4/3/2013,2.56472,2.611300596,3.49,0.92528,3,0.25,4,2.5980765,1,2.5980765,0,,,
4/4/2013,2.48587,2.569667147,3.38,0.89413,4,0,1,0,0,0,0.8919235,,,
4/5/2013,2.41738,2.51135116,3.38,0.96262,5,0,2,0,0,0,0,,,
4/8/2013,2.47695,2.558609728,3.38,0.90305,1,0.05,3,0.1238475,0.05,0,0,,,
4/9/2013,2.48938,2.559601246,3.38,0.89062,2,0.7,4,1.8664135,0.75,0,0,,,
4/10/2013,2.54479,2.60148695,3.38,0.83521,3,0.25,5,2.502611,1,2.502611,0,,,
4/11/2013,2.51808,2.579821773,3.335,0.81692,4,0,1,0,0,0,0.877389,,,
4/12/2013,2.45324,2.531722789,3.335,0.88176,5,0,2,0,0,0,0,,,
4/15/2013,2.43066,2.507078914,3.335,0.90434,1,0.05,3,0.121533,0.05,0,0,,,
4/16/2013,2.45465,2.524981202,3.335,0.88035,2,0.7,4,1.839788,0.75,0,0,,,
4/17/2013,2.45005,2.508824156,3.335,0.88495,3,0.25,5,2.4523005,1,2.4523005,0,,,
4/18/2013,2.43192,2.489663745,3.35,0.91808,4,0,1,0,0,0,0.8826995,,,
4/19/2013,2.44783,2.514616174,3.35,0.90217,5,0,2,0,0,0,0,,,
4/22/2013,2.4461,2.51140584,3.35,0.9039,1,0.05,3,0.122305,0.05,0,0,,,
4/23/2013,2.43753,2.517506042,3.35,0.91247,2,0.7,4,1.828576,0.75,0,0,,,
4/24/2013,2.43239,2.509430888,3.35,0.91761,3,0.25,5,2.4366735,1,2.4366735,0,,,
4/25/2013,2.43235,2.516124897,3.275,0.84265,4,0,1,0,0,0,0.9133265,,,
4/26/2013,2.37951,2.483002188,3.275,0.89549,5,0,2,0,0,0,0,,,
4/29/2013,2.37448,2.476788836,3.275,0.90052,1,0.05,3,0.118724,0.05,0,0,,,
4/30/2013,2.35354,2.486727385,3.275,0.92146,2,0.7,4,1.766202,0.75,0,0,,,
5/1/2013,2.31036,2.463332162,3.275,0.96464,3,0.25,5,2.343792,1,2.343792,0,,,
5/2/2013,2.3421,2.460384035,3.345,1.0029,4,0,1,0,0,0,0.931208,,,
5/3/2013,2.45615,2.549086478,3.345,0.88885,5,0,2,0,0,0,0,,,
5/6/2013,2.4724,2.574924603,3.345,0.8726,1,0.05,3,0.12362,0.05,0,0,,,
5/7/2013,2.48894,2.582895072,3.345,0.85606,2,0.7,4,1.865878,0.75,0,0,,,
5/8/2013,2.47245,2.568900412,3.345,0.87255,3,0.25,5,2.4839905,1,2.4839905,0,,,
5/9/2013,2.49665,2.573124975,3.435,0.93835,4,0,1,0,0,0,0.8610095,,,
5/10/2013,2.58686,2.638933026,3.435,0.84814,5,0,2,0,0,0,0,,,
5/13/2013,2.621,2.66425773,3.435,0.814,1,0.05,3,0.13105,0.05,0,0,,,
5/14/2013,2.66272,2.691714156,3.435,0.77228,2,0.7,4,1.994954,0.75,0,0,,,
5/15/2013,2.66187,2.678311806,3.435,0.77313,3,0.25,5,2.6604215,1,2.6604215,0,,,
5/16/2013,2.56388,2.61813578,3.515,0.95112,4,0,1,0,0,0,0.7745785,,,
5/17/2013,2.68581,2.698307152,3.515,0.82919,5,0,2,0,0,0,0,,,
5/20/2013,2.71288,2.703788401,3.515,0.80212,1,0.05,3,0.135644,0.05,0,0,,,
5/21/2013,2.66453,2.681240729,3.515,0.85047,2,0.7,4,2.000815,0.75,0,0,,,
5/22/2013,2.78844,2.759942476,3.515,0.72656,3,0.25,5,2.697925,1,2.697925,0,,,
5/23/2013,2.82191,2.769545725,3.76,0.93809,4,0,1,0,0,0,0.817075,,,
5/24/2013,2.81497,2.772505094,3.76,0.94503,5,0,2,0,0,0,0,,,
5/28/2013,2.94396,2.923186843,3.76,0.81604,2,0.7,3,2.060772,0.7,0,0,,,
5/29/2013,2.91969,2.94308782,3.76,0.84031,3,0.25,4,2.7906945,0.95,2.937573158,0,,,
5/30/2013,2.90465,2.955557841,3.835,0.93035,4,0,1,0,0,0,0.822426842,,,
5/31/2013,2.95731,3.011247517,3.835,0.87769,5,0,2,0,0,0,0,,,
6/3/2013,2.96032,3.016834958,3.835,0.87468,1,0.05,3,0.148016,0.05,0,0,,,
6/4/2013,2.98974,3.051758895,3.835,0.84526,2,0.7,4,2.240834,0.75,0,0,,,
6/5/2013,2.97372,3.021758172,3.835,0.86128,3,0.25,5,2.984264,1,2.984264,0,,,
6/6/2013,2.93639,2.997131225,3.905,0.96861,4,0,1,0,0,0,0.850736,,,
6/7/2013,2.99312,3.080796165,3.905,0.91188,5,0,2,0,0,0,0,,,
6/10/2013,3.01875,3.144125676,3.905,0.88625,1,0.05,3,0.1509375,0.05,0,0,,,
6/11/2013,2.98862,3.122068372,3.905,0.91638,2,0.7,4,2.2429715,0.75,0,0,,,
6/12/2013,3.0173,3.135370617,3.905,0.8877,3,0.25,5,2.9972965,1,2.9972965,0,,,
6/13/2013,2.97052,3.058126499,3.88,0.90948,4,0,1,0,0,0,0.9077035,,,
6/14/2013,2.93282,2.990612702,3.88,0.94718,5,0,2,0,0,0,0,,,
6/17/2013,2.98385,3.03458109,3.88,0.89615,1,0.05,3,0.1491925,0.05,0,0,,,
6/18/2013,2.98213,3.046868389,3.88,0.89787,2,0.7,4,2.2366835,0.75,0,0,,,
6/19/2013,3.12738,3.204261053,3.88,0.75262,3,0.25,5,3.0185285,1,3.0185285,0,,,
6/20/2013,3.27319,3.350066088,4.41,1.13681,4,0,1,0,0,0,0.8614715,,,
6/21/2013,3.42906,3.43914297,4.41,0.98094,5,0,2,0,0,0,0,,,
6/24/2013,3.48428,3.48832569,4.41,0.92572,1,0.05,3,0.174214,0.05,0,0,,,
6/25/2013,3.49791,3.514320277,4.41,0.91209,2,0.7,4,2.622751,0.75,3.497001333,0,,,
6/26/2013,3.44275,3.456624768,4.215,0.77225,3,0.25,1,0.8606875,0.25,0,0.912998667,,,
6/27/2013,3.32066,3.349243205,4.215,0.89434,4,0,2,0.8606875,0.25,0,0,,,
6/28/2013,3.30945,3.374758346,4.215,0.90555,5,0,3,0.8606875,0.25,0,0,,,
7/1/2013,3.29795,3.375026241,4.215,0.91705,1,0.05,4,1.025585,0.3,0,0,,,
7/2/2013,3.31182,3.369439795,4.215,0.90318,2,0.7,5,3.343859,1,0,0,,,
7/3/2013,3.36892,3.414639954,4.215,0.84608,3,0.25,6,0.84223,0.25,3.36892,0,,,
7/5/2013,3.67325,3.638793064,4.46,0.78675,5,0,1,0,0,0,0.84608,,,
7/8/2013,3.54464,3.563659836,4.46,0.91536,1,0.05,2,0.177232,0.05,0,0,,,
7/9/2013,3.48802,3.527520893,4.46,0.97198,2,0.7,3,2.618846,0.75,0,0,,,
7/10/2013,3.58537,3.560136598,4.46,0.87463,3,0.25,4,3.5151885,1,3.5151885,0,,,
7/11/2013,3.46797,3.457812713,4.295,0.82703,4,0,1,0,0,0,0.9448115,,,
7/12/2013,3.47482,3.495433565,4.295,0.82018,5,0,2,0,0,0,0,,,
7/15/2013,3.40503,3.440315697,4.295,0.88997,1,0.05,3,0.1702515,0.05,0,0,,,
7/16/2013,3.39147,3.40986508,4.295,0.90353,2,0.7,4,2.5442805,0.75,0,0,,,
7/17/2013,3.34387,3.355482359,4.295,0.95113,3,0.25,5,3.380248,1,3.380248,0,,,
7/18/2013,3.38885,3.381763661,4.26,0.87115,4,0,1,0,0,0,0.914752,,,
7/19/2013,3.33139,3.347783135,4.26,0.92861,5,0,2,0,0,0,0,,,
7/22/2013,3.32208,3.351419883,4.26,0.93792,1,0.05,3,0.166104,0.05,0,0,,,
7/23/2013,3.36391,3.374325291,4.26,0.89609,2,0.7,4,2.520841,0.75,0,0,,,
7/24/2013,3.42968,3.457178896,4.26,0.83032,3,0.25,5,3.378261,1,3.378261,0,,,
7/25/2013,3.44079,3.473712136,4.315,0.87421,4,0,1,0,0,0,0.881739,,,
7/26/2013,3.39532,3.438120884,4.315,0.91968,5,0,2,0,0,0,0,,,
7/29/2013,3.40615,3.456469474,4.315,0.90885,1,0.05,3,0.1703075,0.05,0,0,,,
7/30/2013,3.4286,3.469208853,4.315,0.8864,2,0.7,4,2.5703275,0.75,0,0,,,
7/31/2013,3.40954,3.459761988,4.315,0.90546,3,0.25,5,3.4227125,1,3.4227125,0,,,
8/1/2013,3.53287,3.583108771,4.325,0.79213,4,0,1,0,0,0,0.8922875,,,
8/2/2013,3.40357,3.452895034,4.325,0.92143,5,0,2,0,0,0,0,,,
8/5/2013,3.41781,3.486971223,4.325,0.90719,1,0.05,3,0.1708905,0.05,0,0,,,
8/6/2013,3.44309,3.495977842,4.325,0.88191,2,0.7,4,2.5810535,0.75,0,0,,,
8/7/2013,3.40953,3.445525683,4.325,0.91547,3,0.25,5,3.433436,1,0,0,,,
8/8/2013,3.38149,3.419261983,4.325,0.94351,4,0,6,0,0,0,0,,,
8/9/2013,3.36395,3.406368209,4.325,0.96105,5,0,7,0,0,0,0,,,
8/12/2013,3.38388,3.432198147,4.325,0.94112,1,0.05,8,0.169194,0.05,0,0,,,
8/13/2013,3.4866,3.527289826,4.325,0.8384,2,0.7,9,2.44062,0.7,0,0,,,
8/14/2013,3.48409,3.52058299,4.325,0.84091,3,0.25,10,0.8710225,0.25,3.48409,0,,,
8/15/2013,3.54246,3.562902143,4.53,0.98754,4,0,1,0,0,0,0.84091,,,
8/16/2013,3.63423,3.63144901,4.53,0.89577,5,0,2,0,0,0,0,,,
8/19/2013,3.71105,3.694030109,4.53,0.81895,1,0.05,3,0.1855525,0.05,0,0,,,
8/20/2013,3.63068,3.635091256,4.53,0.89932,2,0.7,4,2.7270285,0.75,0,0,,,
8/21/2013,3.67464,3.691227543,4.53,0.85536,3,0.25,5,3.6456885,1,3.6456885,0,,,
8/22/2013,3.71019,3.738090501,4.435,0.72481,4,0,1,0,0,0,0.8843115,,,
8/23/2013,3.60146,3.661486941,4.435,0.83354,5,0,2,0,0,0,0,,,
8/26/2013,3.56494,3.640641654,4.435,0.87006,1,0.05,3,0.178247,0.05,0,0,,,
8/27/2013,3.49501,3.577273612,4.435,0.93999,2,0.7,4,2.624754,0.75,0,0,,,
8/28/2013,3.56452,3.646342877,4.435,0.87048,3,0.25,5,3.515884,1,3.515884,0,,,
8/29/2013,3.5164,3.623174709,4.495,0.9786,4,0,1,0,0,0,0.919116,,,
8/30/2013,3.51811,3.635979555,4.495,0.97689,5,0,2,0,0,0,0,,,
9/3/2013,3.62303,3.71835641,4.495,0.87197,2,0.7,3,2.536121,0.7,0,0,,,
9/4/2013,3.67957,3.762085498,4.495,0.81543,3,0.25,4,3.4560135,0.95,3.637908947,0,,,
9/5/2013,3.7867,3.848477208,4.52,0.7333,4,0,1,0,0,0,0.857091053,,,
9/6/2013,3.72124,3.804987973,4.52,0.79876,5,0,2,0,0,0,0,,,
9/9/2013,3.64949,3.763755728,4.52,0.87051,1,0.05,3,0.1824745,0.05,0,0,,,
9/10/2013,3.70256,3.811603984,4.52,0.81744,2,0.7,4,2.7742665,0.75,0,0,,,
9/11/2013,3.66718,3.767886489,4.52,0.85282,3,0.25,5,3.6910615,1,3.6910615,0,,,
9/12/2013,3.6663,3.74453508,4.425,0.7587,4,0,1,0,0,0,0.8289385,,,
9/13/2013,3.65073,3.728265898,4.425,0.77427,5,0,2,0,0,0,0,,,
9/16/2013,3.60503,3.67866463,4.425,0.81997,1,0.05,3,0.1802515,0.05,0,0,,,
9/17/2013,3.5863,3.641861285,4.425,0.8387,2,0.7,4,2.6906615,0.75,0,0,,,
9/18/2013,3.40411,3.481140543,4.425,1.02089,3,0.25,5,3.541689,1,3.541689,0,,,
9/19/2013,3.42348,3.515620081,4.245,0.82152,4,0,1,0,0,0,0.883311,,,
9/20/2013,3.43161,3.494905848,4.245,0.81339,5,0,2,0,0,0,0,,,
9/23/2013,3.4029,3.470425091,4.245,0.8421,1,0.05,3,0.170145,0.05,0,0,,,
9/24/2013,3.34069,3.424409348,4.245,0.90431,2,0.7,4,2.508628,0.75,0,0,,,
9/25/2013,3.29616,3.385276988,4.245,0.94884,3,0.25,5,3.332668,1,3.332668,0,,,
9/26/2013,3.32335,3.418502472,4.145,0.82165,4,0,1,0,0,0,0.912332,,,
9/27/2013,3.29489,3.414578204,4.145,0.85011,5,0,2,0,0,0,0,,,
9/30/2013,3.29525,3.413149413,4.145,0.84975,1,0.05,3,0.1647625,0.05,0,0,,,
10/1/2013,3.31544,3.443972346,4.145,0.82956,2,0.7,4,2.4855705,0.75,0,0,,,
10/2/2013,3.30787,3.423251288,4.145,0.83713,3,0.25,5,3.312538,1,3.312538,0,,,
10/3/2013,3.28508,3.399788529,4.155,0.86992,4,0,1,0,0,0,0.832462,,,
10/4/2013,3.31439,3.436796266,4.155,0.84061,5,0,2,0,0,0,0,,,
10/7/2013,3.31522,3.415847677,4.155,0.83978,1,0.05,3,0.165761,0.05,0,0,,,
10/8/2013,3.32901,3.410440172,4.155,0.82599,2,0.7,4,2.496068,0.75,0,0,,,
10/9/2013,3.33121,3.42890123,4.155,0.82379,3,0.25,5,3.3288705,1,3.3288705,0,,,
10/10/2013,3.34593,3.4495991,4.205,0.85907,4,0,1,0,0,0,0.8261295,,,
10/11/2013,3.34888,3.443868438,4.205,0.85612,5,0,2,0,0,0,0,,,
10/15/2013,3.38973,3.476850936,4.205,0.81527,2,0.7,3,2.372811,0.7,0,0,,,
10/16/2013,3.34533,3.431872005,4.205,0.85967,3,0.25,4,3.2091435,0.95,3.378045789,0,,,
10/17/2013,3.25461,3.356356639,4.08,0.82539,4,0,1,0,0,0,0.826954211,,,
10/18/2013,3.25857,3.357495806,4.08,0.82143,5,0,2,0,0,0,0,,,
10/21/2013,3.28095,3.368693141,4.08,0.79905,1,0.05,3,0.1640475,0.05,0,0,,,
10/22/2013,3.18366,3.272957278,4.08,0.89634,2,0.7,4,2.3926095,0.75,0,0,,,
10/23/2013,3.15417,3.245911585,4.08,0.92583,3,0.25,5,3.181152,1,3.181152,0,,,
10/24/2013,3.17723,3.276423515,4.025,0.84777,4,0,1,0,0,0,0.898848,,,
10/25/2013,3.15212,3.255941161,4.025,0.87288,5,0,2,0,0,0,0,,,
10/28/2013,3.15932,3.255695996,4.025,0.86568,1,0.05,3,0.157966,0.05,0,0,,,
10/29/2013,3.15432,3.245838689,4.025,0.87068,2,0.7,4,2.36599,0.75,0,0,,,
10/30/2013,3.16114,3.2670061,4.025,0.86386,3,0.25,5,3.156275,1,3.156275,0,,,
10/31/2013,3.18036,3.290822617,4.11,0.92964,4,0,1,0,0,0,0.868725,,,
11/1/2013,3.25928,3.364880901,4.11,0.85072,5,0,2,0,0,0,0,,,
11/4/2013,3.23876,3.344702435,4.11,0.87124,1,0.05,3,0.161938,0.05,0,0,,,
