"aggActuralBaseLoss","aggEstimBassLoss","aggActualExpenses","aggEstimExpenses","aggEstimInterest","aggActualMIRecoveries","aggEstimMIRecoveries","aggActuralTotalLoss","aggEstimTotalLoss","aggActuralTotalSeverity","aggEstimTotalSeverity"
0.257179746652111,0.381376255070101,0.118895323547019,0.133999919474838,0.0888951017742361,17772.7176299892,0.15088012534845,33862.1760159092,56638.9676668927,0.304036363603136,0.453391150970725
0.265405430764657,0.388646002838977,0.111416633996502,0.128395764743839,0.0900241417801436,19300.8830509891,0.151017615519848,35792.7760111722,59568.2852047133,0.302119585658861,0.456048293843111
0.272686349485586,0.39477638022649,0.10832880631741,0.125718420103934,0.0882701874097764,16706.0643425144,0.12830599178184,37168.6293957275,63453.3087670647,0.314902499648982,0.48045899595836
0.269852952347092,0.395262610631125,0.101770297223258,0.11785713240005,0.0862354068497847,17674.3228810037,0.127769554858857,40438.55948875,67297.927079986,0.306700219759192,0.471585595022104
0.281446407650089,0.399132202583534,0.100688449416439,0.115346892214834,0.0841052946529234,16647.8929758223,0.121374811464013,42899.8080532713,69299.6767785038,0.318392617629045,0.477209577987278
0.305538963533554,0.406240607050812,0.0938198966670852,0.111881496157108,0.0830212509293482,21221.2457150438,0.144724063907765,40690.7187533969,67920.3789867809,0.293925029760983,0.456419290229503
0.307534361788971,0.409165027044877,0.0926657900793451,0.108576139157543,0.0849388421314633,21238.181937137,0.137450091546753,40655.3674071995,72117.125756759,0.289177591015843,0.46522991678713
0.316795282451318,0.415979706164866,0.0912396402152546,0.106668915724574,0.0817560728917406,19975.4720765542,0.127786428007775,44878.4019152882,74797.3625218854,0.306534483827359,0.476618266773406
0.320333060746211,0.418646130202529,0.0866553108175407,0.101681351405328,0.0792539117394481,18497.0459016985,0.118513768295472,46963.3236675966,78509.3365666111,0.302348827062137,0.481067625051833
0.327299827130617,0.416503619590976,0.083140063175021,0.0944706393094521,0.0798012951164965,18291.59120703,0.121736298270851,50760.4560089936,80691.213511106,0.30059789957951,0.469039255746073
0.328986298563144,0.42295885729008,0.0852972211373344,0.0927955564927216,0.0779934024058502,18703.5180335102,0.119693258234195,47798.8552739856,81083.4872340056,0.291353273376486,0.474054557954457
0.327526122986055,0.424223034854271,0.0865293761099772,0.0918532157088581,0.0787332062851052,19586.4832172489,0.121371720720926,52990.3784024506,82561.4574245831,0.304913735940711,0.473437736127309
0.35290142907589,0.433278902889458,0.0848284708984438,0.091873390224579,0.0804201725566876,17017.2316699624,0.114884363722016,53177.187763791,86276.5893437049,0.315604446013824,0.490688101948709
0.364752280867174,0.436318732364802,0.0816251085052013,0.0886913120705652,0.0798717280329051,17278.7755987297,0.116658449663695,54774.7311085648,87555.0042026721,0.304856325208551,0.488223322804578
0.385516727872801,0.439957568594977,0.0826530719549684,0.0853110010440046,0.0781529906948639,19354.5225154942,0.125050355519946,59608.1309344728,86798.5728439094,0.330651219666151,0.478371204813899
