'loanID','beginLoanAge','JudicialFlag','origbalance','loanpurpose','occupancyStatus','propertyType','beginCoupon','currentValue','UPB','expenses','netSaleProceeds','timeDQ','ActuralLoss'
'F106Q3023732',56,'0',255000.00,'RE-FI-NCO','OWNER','PUD',6.750,293798.73,243125.78,-10700.00,'165700',10,97884.09
'F106Q3023997',66,'0',92000.00,'PURCH','OWNER','SFR',6.875,93886.00,87127.71,-4812.00,'43400',14,53807.96
'F106Q3024051',55,'1',106000.00,'RE-FI-CO','OWNER','SFR',7.125,90499.42,104110.15,-15301.00,'24600',35,115304.40
'F106Q3024100',67,'1',232000.00,'RE-FI-NCO','OWNER','SFR',7.125,245156.84,230788.62,-24145.00,'164700',31,129229.64
'F106Q3024292',92,'1',76000.00,'PURCH','OWNER','SFR',7.250,107453.13,68275.55,-28448.00,'79500',29,26987.50
'F106Q3024422',34,'0',69000.00,'PURCH','OWNER','SFR',6.875,77482.50,67089.44,-6895.00,'60900',12,-5545.88
'F106Q3024975',17,'1',250000.00,'RE-FI-CO','OWNER','SFR',6.750,345809.85,247792.19,-5086.00,'234800',8,24630.85
'F106Q3025595',59,'1',198000.00,'PURCH','2ND','MH',6.750,99462.00,189598.58,-14831.00,'99700',17,56480.45
'F106Q3025887',63,'1',265000.00,'PURCH','OWNER','PUD',6.500,248967.50,252221.35,-23819.00,'98100',19,196648.75
'F106Q3025922',45,'0',200000.00,'PURCH','2ND','PUD',6.750,180463.15,194705.59,-11852.00,'74600',20,88585.70
'F106Q3025946',53,'1',194000.00,'PURCH','OWNER','PUD',7.000,170763.11,188876.43,-30101.00,'96400',27,94775.04
'F106Q3025979',52,'1',244000.00,'RE-FI-CO','OWNER','SFR',7.500,284473.50,238045.34,-24146.00,'157700',23,133018.72
'F106Q3026348',63,'1',147000.00,'PURCH','OWNER','SFR',6.500,81715.66,140728.24,-18112.00,'34700',21,136987.39
'F106Q3026427',56,'0',116000.00,'RE-FI-CO','OWNER','SFR',6.625,131979.00,112137.20,-11588.00,'88000',23,48838.96
'F106Q3026833',74,'0',114000.00,'RE-FI-CO','OWNER','PUD',7.250,129631.52,105965.78,-630.00,'68500',6,41362.58
'F106Q3026939',95,'1',136000.00,'PURCH','OWNER','CONDO',7.125,139464.42,127086.25,-33954.00,'57100',30,87371.20
'F106Q3027105',72,'0',134000.00,'PURCH','OWNER','SFR',7.250,108422.75,124516.27,-145.00,'77100',,
'F106Q3027126',55,'0',135000.00,'RE-FI-NCO','OWNER','SFR',5.375,133110.00,138603.35,-18905.00,'35900',18,130315.48
'F106Q3027480',94,'1',79000.00,'PURCH','OWNER','MH',5.750,94886.18,72835.90,-330.00,'',31,83514.67
'F106Q3027860',79,'0',215000.00,'RE-FI-CO','OWNER','SFR',6.375,191125.37,204921.82,-17427.00,'65700',39,196961.07
'F106Q3028138',93,'1',163000.00,'RE-FI-NCO','OWNER','SFR',6.625,226427.38,151758.42,-18747.00,'102000',33,85067.57
'F106Q3028305',67,'0',366000.00,'PURCH','OWNER','SFR',6.500,294071.36,345530.29,-10909.00,'119900',17,156787.12
'F106Q3028538',74,'0',143000.00,'RE-FI-CO','OWNER','SFR',7.250,142455.23,137882.03,-41360.00,'91700',36,90992.26
'F106Q3028583',56,'0',138000.00,'RE-FI-NCO','OWNER','SFR',7.125,115324.41,134102.22,-12258.00,'35600',27,85490.16
'F106Q3029654',45,'0',274000.00,'RE-FI-CO','OWNER','SFR',6.625,194608.50,267270.66,-3545.00,'142900',19,154664.29
'F106Q3029720',27,'1',85000.00,'PURCH','OWNER','SFR',7.125,82705.00,83208.87,-5877.00,'8800',10,51783.04
'F106Q3029739',79,'0',93000.00,'RE-FI-CO','INV','SFR',7.125,129531.97,87605.52,-18452.00,'51300',32,62479.53
'F106Q3030015',30,'1',86000.00,'PURCH','OWNER','SFR',7.625,87109.40,85034.56,-10646.00,'39700',24,28484.16
'F106Q3030183',63,'1',125000.00,'RE-FI-NCO','OWNER','SFR',7.000,151402.02,120252.99,-36177.00,'86200',24,75589.14
'F106Q3030196',55,'0',124000.00,'RE-FI-NCO','OWNER','SFR',7.000,125705.00,117285.75,-1274.00,'59000',,
'F106Q3030319',87,'1',146000.00,'PURCH','OWNER','SFR',6.375,138116.00,131262.88,-48019.00,'101700',29,56825.52
'F106Q3031380',44,'1',184000.00,'PURCH','INV','SFR',7.250,132112.00,181359.37,-30724.00,'95700',28,142854.40
'F106Q3031438',29,'0',158000.00,'RE-FI-CO','OWNER','SFR',8.000,130583.41,156565.29,-9760.00,'27900',17,111040.85
'F106Q3031672',90,'1',280000.00,'PURCH','OWNER','SFR',6.750,284165.00,270995.19,-75741.00,'178700',57,251478.95
'F106Q3031806',92,'1',66000.00,'PURCH','INV','SFR',7.500,74992.50,63342.31,-31436.00,'34100',42,74964.42
'F106Q3031859',62,'0',139000.00,'PURCH','INV','SFR',7.500,120296.77,133928.43,-21629.00,'37300',23,93132.90
'F106Q3032644',62,'0',137000.00,'RE-FI-NCO','OWNER','SFR',7.125,137057.08,128974.38,-435.00,'110200',,
'F106Q3032975',52,'1',190000.00,'RE-FI-NCO','OWNER','CONDO',6.875,161520.43,183393.68,-5507.00,'70500',16,69995.46
'F106Q3033123',91,'0',68000.00,'PURCH','2ND','CONDO',6.500,86802.00,62099.95,-11400.00,'38500',21,40572.12
'F106Q3033917',68,'1',372000.00,'RE-FI-NCO','OWNER','SFR',6.875,404409.86,359924.70,-28691.00,'224500',35,229587.65
'F106Q3034234',43,'0',320000.00,'RE-FI-CO','OWNER','SFR',7.125,323362.71,312530.04,-6128.00,'324600',17,24497.16
'F106Q3034452',31,'0',404000.00,'RE-FI-CO','OWNER','SFR',6.875,250278.00,402280.61,-20556.00,'204600',27,274516.56
'F106Q3034577',44,'1',406000.00,'RE-FI-CO','OWNER','SFR',6.875,404519.29,397243.14,-29316.00,'265300',22,150074.63
'F106Q3034677',46,'0',272000.00,'PURCH','OWNER','SFR',6.875,259930.00,260441.96,-1584.00,'211900',3,52017.53
'F106Q3035835',95,'0',213000.00,'PURCH','OWNER','SFR',7.375,189569.99,200714.46,-20857.00,'103200',32,72782.21
'F106Q3036023',29,'1',323000.00,'RE-FI-CO','OWNER','SFR',6.375,203528.00,321181.02,-19349.00,'144900',24,13938.69
'F106Q3036267',51,'0',319000.00,'RE-FI-CO','OWNER','SFR',6.750,314328.92,307717.92,-24301.00,'172700',15,175846.00
'F106Q3036636',56,'0',288000.00,'RE-FI-CO','OWNER','SFR',6.875,249423.15,282344.32,-17198.00,'97900',35,254224.48
'F106Q3036638',61,'0',356000.00,'RE-FI-CO','OWNER','SFR',6.625,202030.00,345039.49,-10589.00,'197800',30,211411.16
'F106Q3036949',40,'0',292000.00,'RE-FI-CO','OWNER','SFR',6.750,279225.00,285271.60,-8688.00,'186700',16,131499.14
'F106Q3037499',62,'0',324000.00,'RE-FI-NCO','OWNER','SFR',7.500,319342.50,311837.68,-5050.00,'0',19,16103.05
'F106Q3037602',40,'0',125000.00,'PURCH','OWNER','SFR',7.000,127888.88,121990.93,-10867.00,'78400',13,27445.52
'F106Q3037610',56,'0',138000.00,'PURCH','OWNER','CONDO',6.875,80577.47,131528.42,-7251.00,'87800',10,8834.87
'F106Q3037691',93,'1',156000.00,'PURCH','OWNER','SFR',6.875,134647.50,148954.10,-52719.00,'115900',47,120499.59
'F106Q3037766',49,'0',187000.00,'RE-FI-CO','OWNER','SFR',6.875,186593.48,179762.49,-5611.00,'62400',9,131882.44
'F106Q3037802',67,'1',90000.00,'PURCH','OWNER','CONDO',7.125,89212.50,84398.33,-1278.00,'50000',,
'F106Q3037895',57,'0',198000.00,'RE-FI-CO','OWNER','PUD',6.750,122784.75,185509.46,-11845.00,'72000',16,138737.95
'F106Q3038804',42,'0',130000.00,'RE-FI-CO','OWNER','SFR',6.625,144011.11,125305.45,-1459.00,'87200',6,21901.56
'F106Q3038962',89,'1',152000.00,'PURCH','OWNER','CONDO',4.625,129520.00,136150.02,-4398.00,'84000',6,16094.30
'F106Q3039128',51,'0',178000.00,'PURCH','INV','PUD',6.875,130960.53,170141.25,-3050.00,'71000',8,108367.82
'F106Q3040567',62,'0',188000.00,'PURCH','OWNER','SFR',6.750,258758.50,178254.61,-22257.00,'198600',11,12532.61
'F106Q3041456',90,'0',128000.00,'PURCH','2ND','CONDO',7.000,87760.00,119735.82,-4485.00,'59900',26,81668.17
'F106Q3041666',91,'1',154000.00,'PURCH','2ND','SFR',6.750,166352.42,146579.88,-28952.00,'40900',47,144830.67
'F106Q3041807',32,'0',138000.00,'RE-FI-CO','OWNER','PUD',6.500,151593.00,133809.87,-8372.00,'59300',9,89100.21
'F106Q3042066',69,'1',109000.00,'PURCH','2ND','SFR',7.000,123210.88,103814.47,-19722.00,'67800',29,69236.21
'F106Q3042724',33,'0',165000.00,'PURCH','OWNER','PUD',6.375,164010.00,161443.44,-8650.00,'123500',12,55344.85
'F106Q3043412',57,'1',204000.00,'PURCH','OWNER','SFR',6.750,215704.50,193978.91,-3720.00,'146100',10,60155.10
'F106Q3043765',72,'1',272000.00,'PURCH','OWNER','PUD',5.500,171462.00,261411.78,-16733.00,'140300',40,181514.84
'F106Q3043984',50,'0',279000.00,'PURCH','OWNER','PUD',6.875,195216.30,261480.56,-25298.00,'125000',18,84800.19
'F106Q3043985',94,'1',160000.00,'PURCH','OWNER','SFR',6.875,148656.00,151207.08,-30735.00,'58300',45,97742.59
'F106Q3044310',43,'0',215000.00,'PURCH','OWNER','PUD',6.625,203540.50,207926.88,-5039.00,'143000',10,557.00
'F106Q3044494',35,'0',280000.00,'RE-FI-CO','OWNER','PUD',7.000,234021.05,271678.59,-370.00,'203700',4,74461.36
'F106Q3045074',40,'0',368000.00,'PURCH','2ND','PUD',6.875,273516.00,356906.70,-170.00,'257600',9,117210.50
'F106Q3045076',58,'0',222000.00,'PURCH','OWNER','PUD',6.750,111888.00,214931.21,-17149.00,'91800',27,171435.90
'F106Q3045239',33,'0',254000.00,'RE-FI-NCO','OWNER','SFR',7.000,302500.27,248511.67,-27796.00,'197900',21,107763.11
'F106Q3045364',54,'1',228000.00,'RE-FI-CO','OWNER','SFR',6.875,196051.50,217038.10,-28029.00,'107800',24,164552.65
'F106Q3045875',30,'0',325000.00,'RE-FI-CO','OWNER','SFR',6.625,294937.50,315668.60,-216.00,'200800',10,131854.49
'F106Q3046148',56,'1',404000.00,'PURCH','OWNER','SFR',6.750,480255.00,386833.22,-11339.00,'196200',13,222852.73
'F106Q3046725',35,'0',33000.00,'RE-FI-CO','OWNER','SFR',6.750,44357.50,32112.22,-12712.00,'11500',21,36196.99
'F106Q3047394',52,'1',111000.00,'PURCH','OWNER','SFR',6.875,81793.13,109788.04,-23673.00,'41400',41,114492.02
'F106Q3047422',63,'0',146000.00,'RE-FI-CO','OWNER','SFR',6.875,147624.25,140888.53,-17846.00,'105900',24,69527.25
'F106Q3047534',57,'1',199000.00,'PURCH','OWNER','PUD',6.375,133205.63,191229.45,-5919.00,'88700',29,135954.39
'F106Q3048030',65,'1',186000.00,'PURCH','OWNER','SFR',6.500,145569.47,178303.59,-46824.00,'99700',25,83838.20
'F106Q3048455',39,'1',102000.00,'PURCH','OWNER','SFR',7.250,105570.00,99556.25,-14686.00,'40200',15,2187.42
'F106Q3048456',63,'1',64000.00,'RE-FI-CO','OWNER','SFR',7.500,69299.77,61969.74,-12420.00,'12400',26,48436.15
'F106Q3049120',36,'0',210000.00,'PURCH','OWNER','SFR',6.875,224504.00,204783.52,-5474.00,'158400',12,63593.43
'F106Q3049641',71,'1',223000.00,'RE-FI-CO','OWNER','SFR',6.875,252872.71,213654.94,-27248.00,'161100',28,104908.43
'F106Q3049664',41,'1',160000.00,'PURCH','OWNER','CONDO',6.875,162860.00,156075.96,-8471.00,'108900',15,68533.00
'F106Q3049739',52,'0',212000.00,'RE-FI-NCO','INV','SFR',6.875,265291.50,203580.06,-12221.00,'130000',12,98059.24
'F106Q3049791',73,'1',192000.00,'RE-FI-CO','OWNER','SFR',6.875,176448.00,184047.75,-27263.00,'102400',31,138931.76
'F106Q3050480',42,'0',272000.00,'RE-FI-NCO','OWNER','PUD',6.875,272318.30,263505.25,-12712.00,'162900',12,-9.52
'F106Q3050609',33,'1',207000.00,'PURCH','OWNER','CONDO',6.750,235488.38,196569.07,-9313.00,'148600',10,67929.56
'F106Q3050653',88,'1',228000.00,'PURCH','OWNER','SFR',6.750,218110.50,214780.72,-22919.00,'118100',32,152673.38
'F106Q3050680',81,'1',192000.00,'RE-FI-CO','OWNER','SFR',7.500,163392.00,182414.88,-27247.00,'127600',28,111757.40
'F106Q3050703',48,'0',243000.00,'RE-FI-CO','OWNER','SFR',6.500,200095.31,231553.45,-161.00,'217200',4,18144.48
'F106Q3051492',72,'1',286000.00,'PURCH','OWNER','SFR',6.375,263441.75,276698.96,-43502.00,'204500',40,168610.66
'F106Q3052238',36,'0',54000.00,'PURCH','OWNER','SFR',7.125,69160.50,52882.84,-9776.00,'26500',21,42427.31
'F106Q3052437',93,'0',166000.00,'PURCH','OWNER','SFR',7.000,147789.80,150672.51,-2843.00,'113400',9,606.30
'F106Q3052472',63,'1',166000.00,'PURCH','INV','PUD',7.375,122803.11,164097.30,-53999.00,'82500',47,115197.70
'F106Q3052960',81,'1',188000.00,'PURCH','OWNER','CONDO',6.750,185015.50,172689.38,-1344.00,'86000',6,92700.78
'F106Q3053303',65,'0',242000.00,'PURCH','OWNER','SFR',6.950,177053.25,227066.43,-3886.00,'143200',9,96247.52
'F106Q3053480',86,'0',290000.00,'RE-FI-CO','OWNER','SFR',6.500,286118.46,264978.32,-4293.00,'226600',10,56444.27
'F106Q3053585',79,'0',135000.00,'RE-FI-CO','OWNER','SFR',7.000,99208.13,126604.14,-10948.00,'30600',16,116348.51
'F106Q3053624',90,'1',128000.00,'RE-FI-CO','OWNER','SFR',7.000,123568.00,118967.03,-34901.00,'73200',22,95107.20
'F106Q3053707',49,'0',145000.00,'PURCH','OWNER','SFR',7.125,145594.50,140953.63,-7794.00,'73900',19,36991.01
'F106Q3053867',50,'0',160000.00,'RE-FI-CO','OWNER','CONDO',6.375,242400.00,153958.23,-14924.00,'179800',14,-1404.17
'F106Q3054076',86,'1',144000.00,'PURCH','OWNER','SFR',6.625,107607.27,132772.07,-10423.00,'57900',19,85281.75
'F106Q3054264',31,'0',87000.00,'PURCH','OWNER','SFR',7.375,92367.90,85710.81,-9580.00,'74000',19,-3113.94
'F106Q3054843',94,'0',110000.00,'PURCH','OWNER','CONDO',6.500,97611.25,99747.38,-8867.00,'53600',16,62874.66
'F106Q3054991',70,'1',112000.00,'PURCH','OWNER','SFR',7.375,115436.36,108198.33,-22991.00,'23600',36,93177.72
'F106Q3055034',42,'0',144000.00,'RE-FI-NCO','OWNER','CONDO',6.875,85590.00,139805.03,-14296.00,'38700',25,134292.04
'F106Q3055213',65,'0',70000.00,'RE-FI-CO','OWNER','SFR',6.875,93204.26,62733.11,-2493.00,'37500',15,32921.19
'F106Q3055681',51,'0',335000.00,'PURCH','OWNER','PUD',5.000,223863.75,347864.81,-27517.00,'173600',18,220868.18
'F106Q3056194',74,'1',200000.00,'RE-FI-CO','OWNER','PUD',6.750,149250.00,183092.96,-242.00,'117300',,
'F106Q3056210',45,'1',265000.00,'RE-FI-CO','OWNER','SFR',6.750,322212.81,260438.46,-17919.00,'71700',27,241301.58
'F106Q3056543',36,'0',88000.00,'PURCH','OWNER','SFR',7.250,84224.80,86044.85,-10683.00,'29800',13,40360.92
'F106Q3056595',84,'0',101000.00,'PURCH','OWNER','PUD',7.250,95495.50,93780.19,-15978.00,'54700',12,19485.80
'F106Q3056745',70,'1',183000.00,'PURCH','OWNER','CONDO',6.125,121466.25,169221.10,-908.00,'95400',5,78871.49
'F106Q3056840',53,'0',176000.00,'PURCH','OWNER','CONDO',6.875,159033.60,169053.14,-13446.00,'81800',11,110172.60
'F106Q3057107',35,'0',408000.00,'RE-FI-CO','INV','CONDO',7.000,329664.00,397070.38,-1080.00,'303500',6,108051.51
'F106Q3057142',55,'0',300000.00,'PURCH','OWNER','PUD',7.250,224250.00,289142.91,-25293.00,'172500',15,165443.91
'F106Q3057183',46,'1',164000.00,'PURCH','OWNER','PUD',7.000,138916.62,160106.93,-30367.00,'63000',18,5316.76
'F106Q3057194',32,'1',348000.00,'PURCH','OWNER','SFR',7.000,242904.00,344761.33,-18675.00,'223800',22,180148.54
'F106Q3057655',74,'0',319000.00,'PURCH','OWNER','SFR',6.875,170944.13,299341.60,-4622.00,'134700',18,199010.67
'F106Q3057662',91,'1',295000.00,'RE-FI-CO','OWNER','SFR',6.875,267702.66,286912.91,-54741.00,'255300',62,180316.81
'F106Q3057858',77,'0',334000.00,'PURCH','OWNER','PUD',6.875,249957.25,309454.60,-17061.00,'272500',7,64769.73
'F106Q3058650',46,'1',315000.00,'PURCH','2ND','PUD',6.875,321654.38,301499.59,-6439.00,'247000',9,74310.35
'F106Q3058912',38,'0',175000.00,'RE-FI-CO','OWNER','SFR',6.875,235176.66,162474.98,-1382.00,'166200',6,3038.96
'F106Q3058948',64,'0',196000.00,'PURCH','OWNER','PUD',6.875,96799.50,184480.02,-3137.00,'63800',6,126811.92
'F106Q3059664',42,'0',224000.00,'RE-FI-CO','OWNER','SFR',6.500,259471.39,217895.32,-18407.00,'188100',15,64418.39
'F106Q3059844',74,'0',112000.00,'PURCH','OWNER','SFR',6.875,107926.00,104106.17,-2751.00,'45900',7,64073.44
'F106Q3060054',70,'0',191000.00,'RE-FI-CO','OWNER','SFR',6.625,138258.53,175689.02,-3693.00,'123000',8,62902.80
'F106Q3060444',65,'0',146000.00,'PURCH','2ND','SFR',6.750,72233.50,137031.13,-733.00,'42200',8,101382.15
'F106Q3060697',56,'0',344000.00,'PURCH','OWNER','SFR',6.125,174537.00,324802.19,-6743.00,'180400',8,161999.60
'F106Q3061617',75,'1',114000.00,'PURCH','OWNER','SFR',6.750,112080.00,107290.96,-21976.00,'67100',18,31130.83
'F106Q3061691',96,'1',203000.00,'RE-FI-CO','OWNER','SFR',6.500,160392.55,195788.53,-455.00,'',60,257427.45
'F106Q3061698',37,'0',262000.00,'RE-FI-CO','OWNER','SFR',6.625,310273.50,253767.41,-8099.00,'208500',13,70885.22
'F106Q3062119',39,'0',369000.00,'RE-FI-CO','OWNER','SFR',6.750,363188.25,357787.56,-25483.00,'213400',9,175257.70
'F106Q3062223',43,'0',267000.00,'PURCH','2ND','PUD',6.750,243813.16,258169.37,-9924.00,'145100',11,53272.96
'F106Q3062276',45,'1',192000.00,'PURCH','OWNER','SFR',6.875,202488.00,188313.13,-20893.00,'118400',25,112904.27
'F106Q3062316',30,'1',225000.00,'RE-FI-NCO','OWNER','PUD',6.750,186050.00,220037.07,-11368.00,'123800',17,127740.82
'F106Q3062341',91,'1',163000.00,'RE-FI-CO','OWNER','PUD',6.625,148446.43,155088.42,-47727.00,'118500',44,118599.34
'F106Q3063081',32,'1',104000.00,'RE-FI-CO','OWNER','SFR',6.875,94393.00,107712.79,-8637.00,'17300',18,109418.75
'F106Q3063108',76,'0',87000.00,'RE-FI-NCO','OWNER','SFR',7.000,78448.29,82244.46,-9999.00,'26800',18,36880.71
'F106Q3063194',19,'0',107000.00,'RE-FI-CO','OWNER','SFR',7.375,135783.00,106361.41,-5607.00,'12300',15,-2044.78
'F106Q3063339',37,'0',114000.00,'PURCH','OWNER','SFR',7.250,128772.00,111198.16,-8799.00,'91800',17,2191.31
'F106Q3063394',71,'0',124000.00,'PURCH','OWNER','SFR',7.625,126989.05,117168.87,-15869.00,'81500',17,24107.58
'F106Q3063578',58,'1',60000.00,'RE-FI-CO','OWNER','SFR',7.125,62654.11,57020.06,-5788.00,'10100',12,50512.19
'F106Q3063988',75,'1',139000.00,'RE-FI-NCO','2ND','SFR',6.625,98992.94,135649.75,-15743.00,'50500',54,139807.26
'F106Q3064391',95,'1',172000.00,'RE-FI-CO','OWNER','SFR',6.875,160367.36,163781.34,-24990.00,'87200',47,142435.19
'F106Q3064481',58,'0',262000.00,'PURCH','OWNER','PUD',6.750,163357.00,253457.50,-19703.00,'111600',26,196007.76
'F106Q3064589',80,'1',358000.00,'RE-FI-CO','OWNER','PUD',6.875,256417.50,330664.22,-8340.00,'174100',12,184217.72
'F106Q3065158',72,'0',193000.00,'PURCH','OWNER','CONDO',6.875,135866.32,179771.25,-410.00,'105400',5,79743.69
'F106Q3065212',94,'1',220000.00,'PURCH','INV','CONDO',7.500,193909.86,206334.31,-10531.00,'200100',46,74109.05
'F106Q3065889',82,'0',64000.00,'RE-FI-CO','OWNER','SFR',6.875,83468.98,60369.19,-13305.00,'29400',26,49992.68
'F106Q3065991',55,'0',59000.00,'RE-FI-NCO','OWNER','SFR',6.875,56501.17,56670.48,-7579.00,'21500',16,46889.37
'F106Q3066578',42,'0',100000.00,'PURCH','2ND','SFR',7.000,102568.41,97366.51,-10096.00,'65300',16,17525.50
'F106Q3066619',59,'1',88000.00,'PURCH','OWNER','SFR',7.125,83720.41,85805.67,-19266.00,'36200',29,51305.92
'F106Q3066811',59,'0',143000.00,'PURCH','OWNER','SFR',6.625,168598.56,135049.38,-14892.00,'96300',12,22709.78
'F106Q3067092',69,'0',129000.00,'RE-FI-CO','OWNER','SFR',6.750,137209.08,121540.08,-33632.00,'70400',16,91594.55
'F106Q3067116',71,'0',93000.00,'RE-FI-CO','OWNER','SFR',6.875,145680.63,88847.58,-23768.00,'44000',23,78068.37
'F106Q3067398',45,'0',147000.00,'RE-FI-NCO','OWNER','PUD',6.625,132160.74,149227.68,-17668.00,'88100',23,43715.44
'F106Q3067605',63,'1',118000.00,'RE-FI-CO','OWNER','SFR',7.250,164323.93,113970.57,-15278.00,'26500',26,115663.11
'F106Q3068431',56,'0',154000.00,'RE-FI-CO','OWNER','SFR',7.000,108790.00,147675.43,-3855.00,'82600',13,78779.20
'F106Q3068832',57,'0',113000.00,'PURCH','OWNER','SFR',7.000,147987.63,110632.03,-22351.00,'99100',35,49374.71
'F106Q3068991',76,'0',128000.00,'RE-FI-CO','OWNER','SFR',6.625,147696.00,122248.94,-12636.00,'66100',32,89567.26
'F106Q3069116',81,'0',284000.00,'RE-FI-CO','OWNER','SFR',6.250,219816.00,271718.80,-10610.00,'180000',41,156659.15
'F106Q3069167',82,'1',207000.00,'RE-FI-CO','OWNER','SFR',4.375,143683.88,202849.68,-43486.00,'124900',39,144208.22
'F106Q3069415',93,'1',172000.00,'RE-FI-CO','OWNER','SFR',6.000,157763.69,158610.02,-110.00,'85100',27,94140.19
'F106Q3069451',23,'1',190000.00,'PURCH','OWNER','SFR',7.250,185022.00,188633.37,-9994.00,'0',15,4071.79
'F106Q3069517',74,'0',159000.00,'PURCH','OWNER','PUD',7.125,174836.40,149544.28,-30914.00,'120300',14,21285.98
'F106Q3070638',71,'0',334000.00,'RE-FI-CO','OWNER','SFR',6.750,258897.71,317827.75,-9580.00,'196500',23,170503.79
'F106Q3071147',53,'1',189000.00,'PURCH','OWNER','PUD',6.625,120834.00,187290.44,-41973.00,'89900',44,117383.58
'F106Q3071757',25,'0',165000.00,'PURCH','OWNER','SFR',7.000,170392.27,162329.47,-8021.00,'121700',10,-342.50
'F106Q3072159',95,'0',39000.00,'PURCH','2ND','SFR',7.250,36914.52,35353.71,-13116.00,'8300',14,30742.93
'F106Q3072340',71,'0',284000.00,'RE-FI-CO','OWNER','SFR',6.875,179026.50,271076.43,-11632.00,'130100',25,188248.62
'F106Q3072427',53,'1',292000.00,'RE-FI-CO','OWNER','SFR',6.875,334303.50,287632.78,-23277.00,'81600',37,277498.77
'F106Q3072456',70,'0',210000.00,'RE-FI-CO','OWNER','PUD',7.125,169173.52,200859.52,-9276.00,'98100',37,152140.54
'F106Q3072543',54,'1',212000.00,'PURCH','OWNER','CONDO',7.000,179469.77,206848.32,-31069.00,'81300',30,130323.97
'F106Q3072943',75,'0',162000.00,'RE-FI-CO','OWNER','PUD',7.000,126270.00,150302.84,-1771.00,'92000',5,24362.11
'F106Q3073477',47,'0',210000.00,'RE-FI-NCO','INV','SFR',7.500,214095.00,205638.09,-23250.00,'21800',20,231936.03
'F106Q3073685',16,'1',216000.00,'PURCH','2ND','SFR',7.000,216984.00,216000.00,-10346.00,'125500',17,1750.00
'F106Q3073752',57,'0',230000.00,'PURCH','OWNER','PUD',7.125,142628.75,219021.18,-1098.00,'113900',8,115597.65
'F106Q3073856',45,'1',242000.00,'PURCH','OWNER','PUD',7.125,124038.44,237782.50,-25907.00,'83300',25,134966.89
'F106Q3073867',70,'0',191000.00,'PURCH','OWNER','MH',5.125,132978.44,190987.74,-16021.00,'98500',16,74342.94
'F106Q3073874',44,'0',204000.00,'RE-FI-NCO','OWNER','SFR',7.000,205479.00,199676.30,-12876.00,'135600',22,100190.24
'F106Q3074102',82,'0',189000.00,'PURCH','OWNER','SFR',6.500,152560.80,182434.98,-45102.00,'136100',48,85375.73
'F106Q3074895',36,'0',260000.00,'PURCH','OWNER','PUD',6.375,330407.99,254573.01,-16784.00,'297800',15,-9422.24
'F106Q3075283',96,'1',248000.00,'PURCH','OWNER','SFR',6.625,247659.00,229490.14,-54355.00,'222600',29,91396.96
'F106Q3075385',74,'0',417000.00,'RE-FI-NCO','OWNER','PUD',6.500,268287.38,398131.38,-11692.00,'170700',31,300259.01
'F106Q3075671',30,'0',284000.00,'PURCH','2ND','SFR',6.625,147325.00,278823.28,-15067.00,'167800',13,142391.51
'F106Q3075864',73,'0',385000.00,'RE-FI-CO','OWNER','SFR',6.750,256757.04,367223.50,-14724.00,'145300',26,283946.81
'F106Q3077177',35,'1',154000.00,'PURCH','OWNER','SFR',6.625,154477.40,150986.70,-11104.00,'0',17,6475.69
'F106Q3078194',39,'0',380000.00,'PURCH','OWNER','SFR',6.750,327275.00,371618.41,-24184.00,'282700',16,145053.34
'F106Q3078670',56,'0',197000.00,'PURCH','OWNER','PUD',6.625,246176.13,182322.14,-9800.00,'176800',10,21934.00
